ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice
1935,"Thursday, March 7, 2013","Thursday, February 28, 2013",SO53465,678,556,4,105.294
1936,"Saturday, March 16, 2013","Thursday, February 28, 2013",SO53531,187,533,4,149.874
1937,"Friday, March 15, 2013","Thursday, February 28, 2013",SO53614,21,527,4,158.43
1938,"Wednesday, April 10, 2013","Saturday, March 30, 2013",SO55275,245,527,4,158.43
1939,"Thursday, April 11, 2013","Saturday, March 30, 2013",SO55301,414,524,4,158.43
1940,"Wednesday, October 9, 2013","Sunday, September 29, 2013",SO67295,245,525,4,158.43
1941,"Tuesday, November 5, 2013","Tuesday, October 29, 2013",SO69422,650,531,4,149.874
1942,"Monday, December 16, 2013","Friday, November 29, 2013",SO71794,678,531,4,149.874
1943,"Monday, September 12, 2011","Monday, August 29, 2011",SO45575,54,285,4,178.581
1944,"Friday, November 18, 2011","Saturday, October 29, 2011",SO46076,167,285,4,178.581
1945,"Sunday, November 6, 2011","Saturday, October 29, 2011",SO46086,84,285,4,178.581
1946,"Thursday, December 8, 2011","Tuesday, November 29, 2011",SO46356,91,285,4,178.581
1947,"Sunday, January 15, 2012","Thursday, December 29, 2011",SO46625,475,420,4,141.615
1948,"Monday, January 9, 2012","Thursday, December 29, 2011",SO46666,234,414,4,149.031
1949,"Sunday, February 19, 2012","Sunday, January 29, 2012",SO46995,62,414,4,149.031
1950,"Thursday, February 9, 2012","Sunday, January 29, 2012",SO47015,444,420,4,141.615
1951,"Wednesday, February 15, 2012","Sunday, January 29, 2012",SO47025,666,423,4,165.231
1952,"Tuesday, March 13, 2012","Wednesday, February 29, 2012",SO47355,24,414,4,149.031
1953,"Monday, March 19, 2012","Wednesday, February 29, 2012",SO47366,155,423,4,165.231
1954,"Thursday, March 8, 2012","Wednesday, February 29, 2012",SO47396,586,420,4,141.615
1955,"Saturday, March 10, 2012","Wednesday, February 29, 2012",SO47435,75,393,4,137.694
1956,"Tuesday, March 13, 2012","Wednesday, February 29, 2012",SO47455,170,414,4,149.031
1957,"Friday, March 9, 2012","Wednesday, February 29, 2012",SO47456,490,391,4,88.932
1958,"Saturday, March 17, 2012","Wednesday, February 29, 2012",SO47456,490,393,4,137.694
1959,"Saturday, April 7, 2012","Friday, March 30, 2012",SO47685,594,411,4,125.415
1960,"Sunday, April 8, 2012","Friday, March 30, 2012",SO47696,245,396,4,74.838
1961,"Monday, April 16, 2012","Friday, March 30, 2012",SO47706,414,420,4,141.615
1962,"Saturday, May 12, 2012","Monday, April 30, 2012",SO47996,381,393,4,137.694
1963,"Monday, June 18, 2012","Wednesday, May 30, 2012",SO48306,678,391,4,88.932
1964,"Sunday, June 10, 2012","Wednesday, May 30, 2012",SO48306,678,420,4,141.615
1965,"Sunday, June 10, 2012","Wednesday, May 30, 2012",SO48356,187,396,4,74.838
1966,"Wednesday, June 13, 2012","Wednesday, May 30, 2012",SO48396,490,393,4,137.694
1967,"Monday, July 16, 2012","Saturday, June 30, 2012",SO48745,184,420,4,141.615
1968,"Thursday, August 9, 2012","Tuesday, July 31, 2012",SO49146,385,420,4,141.615
1969,"Sunday, October 14, 2012","Friday, September 28, 2012",SO49856,227,414,4,149.031
1970,"Wednesday, November 14, 2012","Sunday, October 28, 2012",SO50306,566,393,4,137.694
1971,"Saturday, November 10, 2012","Sunday, October 28, 2012",SO50315,45,414,4,149.031
1972,"Thursday, December 6, 2012","Wednesday, November 28, 2012",SO50716,118,420,4,141.615
1973,"Wednesday, February 6, 2013","Monday, January 28, 2013",SO51845,312,532,4,149.874
1974,"Sunday, February 10, 2013","Monday, January 28, 2013",SO51856,435,532,4,149.874
1975,"Sunday, March 10, 2013","Thursday, February 28, 2013",SO53465,678,603,4,72.894
1976,"Monday, March 11, 2013","Thursday, February 28, 2013",SO53606,61,532,4,149.874
1977,"Saturday, April 20, 2013","Saturday, March 30, 2013",SO55256,331,603,4,72.894
1978,"Wednesday, April 10, 2013","Saturday, March 30, 2013",SO55275,245,532,4,149.874
1979,"Wednesday, May 15, 2013","Tuesday, April 30, 2013",SO57065,233,531,4,149.874
1980,"Saturday, May 11, 2013","Tuesday, April 30, 2013",SO57145,435,556,4,105.294
1981,"Saturday, June 15, 2013","Thursday, May 30, 2013",SO58975,187,532,4,149.874
1982,"Saturday, August 17, 2013","Wednesday, July 31, 2013",SO63245,63,531,4,149.874
1983,"Saturday, September 14, 2013","Thursday, August 29, 2013",SO65206,10,532,4,149.874
1984,"Saturday, October 19, 2013","Sunday, September 29, 2013",SO67295,245,603,4,72.894
1985,"Monday, October 14, 2013","Sunday, September 29, 2013",SO67316,496,603,4,72.894
1986,"Thursday, November 7, 2013","Tuesday, October 29, 2013",SO69536,435,532,4,149.874
1987,"Friday, December 6, 2013","Friday, November 29, 2013",SO71845,187,531,4,149.874
1988,"Wednesday, December 18, 2013","Friday, November 29, 2013",SO71866,627,603,4,72.894
1989,"Wednesday, February 13, 2013","Monday, January 28, 2013",SO51845,312,524,4,158.43
1990,"Sunday, March 10, 2013","Thursday, February 28, 2013",SO53465,678,524,4,158.43
1991,"Sunday, March 10, 2013","Thursday, February 28, 2013",SO53536,118,551,4,158.43
1992,"Tuesday, May 7, 2013","Tuesday, April 30, 2013",SO57046,650,551,4,158.43
1993,"Sunday, May 12, 2013","Tuesday, April 30, 2013",SO57046,650,524,4,158.43
1994,"Sunday, May 12, 2013","Tuesday, April 30, 2013",SO57065,233,551,4,158.43
1995,"Friday, May 17, 2013","Tuesday, April 30, 2013",SO57186,546,524,4,158.43
1996,"Thursday, July 18, 2013","Sunday, June 30, 2013",SO61196,245,524,4,158.43
1997,"Thursday, September 19, 2013","Thursday, August 29, 2013",SO65235,685,524,4,158.43
1998,"Thursday, September 19, 2013","Thursday, August 29, 2013",SO65315,21,524,4,158.43
1999,"Monday, October 14, 2013","Sunday, September 29, 2013",SO67295,245,527,4,158.43
2000,"Tuesday, October 15, 2013","Sunday, September 29, 2013",SO67295,245,524,4,158.43
2001,"Thursday, October 17, 2013","Sunday, September 29, 2013",SO67316,496,551,4,158.43
2002,"Tuesday, January 11, 2011","Wednesday, December 29, 2010",SO43689,166,334,4,419.459
2003,"Monday, February 7, 2011","Saturday, January 29, 2011",SO43904,255,328,4,419.459
2004,"Friday, April 15, 2011","Thursday, March 31, 2011",SO44293,618,336,4,419.459
2005,"Saturday, May 14, 2011","Sunday, May 1, 2011",SO44509,328,328,4,419.459
2006,"Sunday, November 13, 2011","Saturday, October 29, 2011",SO46049,328,334,4,419.459
2007,"Sunday, November 6, 2011","Saturday, October 29, 2011",SO46086,84,328,4,419.459
2008,"Tuesday, December 20, 2011","Tuesday, November 29, 2011",SO46357,365,332,4,419.459
2009,"Thursday, December 15, 2011","Tuesday, November 29, 2011",SO46387,170,338,4,419.459
2010,"Tuesday, January 10, 2012","Thursday, December 29, 2011",SO46633,594,352,4,1242.852
2011,"Thursday, January 19, 2012","Thursday, December 29, 2011",SO46640,252,354,4,1242.852
2012,"Tuesday, January 10, 2012","Thursday, December 29, 2011",SO46655,414,354,4,1242.852
2013,"Wednesday, January 18, 2012","Thursday, December 29, 2011",SO46660,166,373,4,1308.938
2014,"Tuesday, February 7, 2012","Sunday, January 29, 2012",SO46997,336,373,4,1308.938
2015,"Saturday, March 10, 2012","Wednesday, February 29, 2012",SO47378,327,352,4,1242.852
2016,"Monday, March 19, 2012","Wednesday, February 29, 2012",SO47435,75,362,4,1229.459
2017,"Monday, April 16, 2012","Friday, March 30, 2012",SO47693,676,356,4,1242.852
2018,"Sunday, April 8, 2012","Friday, March 30, 2012",SO47718,234,327,4,469.794
2019,"Monday, May 14, 2012","Monday, April 30, 2012",SO47967,653,354,4,1242.852
2020,"Wednesday, May 16, 2012","Monday, April 30, 2012",SO48077,108,373,4,1308.938
2021,"Friday, June 8, 2012","Wednesday, May 30, 2012",SO48325,418,373,4,1308.938
2022,"Wednesday, June 20, 2012","Wednesday, May 30, 2012",SO48333,197,356,4,1242.852
2023,"Tuesday, August 14, 2012","Tuesday, July 31, 2012",SO49114,43,356,4,1242.852
2024,"Friday, October 19, 2012","Friday, September 28, 2012",SO49822,676,362,4,1229.459
2025,"Wednesday, October 17, 2012","Friday, September 28, 2012",SO49836,530,362,4,1229.459
2026,"Monday, November 5, 2012","Sunday, October 28, 2012",SO50282,345,358,4,1229.459
2027,"Wednesday, November 14, 2012","Sunday, October 28, 2012",SO50301,385,362,4,1229.459
2028,"Saturday, December 15, 2012","Wednesday, November 28, 2012",SO50698,10,354,4,1242.852
2029,"Monday, December 17, 2012","Wednesday, November 28, 2012",SO50716,118,358,4,1229.459
2030,"Friday, December 14, 2012","Wednesday, November 28, 2012",SO50754,438,327,4,469.794
2031,"Saturday, August 10, 2013","Wednesday, July 31, 2013",SO63131,697,590,4,461.694
2032,"Wednesday, September 11, 2013","Thursday, August 29, 2013",SO65245,179,562,4,1430.442
2033,"Saturday, January 7, 2012","Thursday, December 29, 2011",SO46655,414,362,4,1229.459
2034,"Monday, February 6, 2012","Sunday, January 29, 2012",SO47015,444,358,4,1229.459
2035,"Sunday, February 19, 2012","Sunday, January 29, 2012",SO47065,546,362,4,1229.459
2036,"Sunday, April 8, 2012","Friday, March 30, 2012",SO47685,594,362,4,1229.459
2037,"Friday, April 20, 2012","Friday, March 30, 2012",SO47696,245,358,4,1229.459
2038,"Friday, April 13, 2012","Friday, March 30, 2012",SO47726,315,358,4,1229.459
2039,"Saturday, August 18, 2012","Tuesday, July 31, 2012",SO49095,697,362,4,1229.459
2040,"Thursday, August 16, 2012","Tuesday, July 31, 2012",SO49146,385,358,4,1229.459
2041,"Saturday, September 15, 2012","Tuesday, August 28, 2012",SO49495,585,362,4,1229.459
2042,"Friday, October 5, 2012","Friday, September 28, 2012",SO49836,530,358,4,1229.459
2043,"Wednesday, December 19, 2012","Wednesday, November 28, 2012",SO50756,585,358,4,1229.459
2044,"Friday, February 10, 2012","Sunday, January 29, 2012",SO46986,89,327,4,234.897
2045,"Saturday, May 19, 2012","Monday, April 30, 2012",SO47995,377,327,4,469.794
2046,"Wednesday, June 20, 2012","Wednesday, May 30, 2012",SO48286,277,327,4,469.794
2047,"Sunday, June 10, 2012","Wednesday, May 30, 2012",SO48385,438,327,4,469.794
2048,"Thursday, July 19, 2012","Saturday, June 30, 2012",SO48775,203,327,4,469.794
2049,"Wednesday, August 8, 2012","Tuesday, July 31, 2012",SO49066,426,373,4,1308.938
2050,"Sunday, August 12, 2012","Tuesday, July 31, 2012",SO49076,167,327,4,469.794
2051,"Wednesday, September 5, 2012","Tuesday, August 28, 2012",SO49446,216,327,4,469.794
2052,"Sunday, September 9, 2012","Tuesday, August 28, 2012",SO49486,649,327,4,469.794
2053,"Sunday, September 9, 2012","Tuesday, August 28, 2012",SO49496,461,327,4,469.794
2054,"Tuesday, December 18, 2012","Wednesday, November 28, 2012",SO50696,579,373,4,1308.938
2055,"Friday, December 14, 2012","Wednesday, November 28, 2012",SO50705,147,327,4,469.794
2056,"Wednesday, December 5, 2012","Wednesday, November 28, 2012",SO50726,170,327,4,469.794
2057,"Wednesday, December 19, 2012","Wednesday, November 28, 2012",SO50746,5,327,4,469.794
2058,"Thursday, January 17, 2013","Friday, December 28, 2012",SO51106,331,562,4,953.628
2059,"Wednesday, February 6, 2013","Monday, January 28, 2013",SO51715,43,588,4,461.694
2060,"Monday, February 18, 2013","Monday, January 28, 2013",SO51825,345,588,4,461.694
2061,"Tuesday, February 5, 2013","Monday, January 28, 2013",SO51826,693,561,4,953.628
2062,"Tuesday, March 19, 2013","Thursday, February 28, 2013",SO53606,61,588,4,461.694
2063,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53606,61,590,4,461.694
2064,"Monday, April 15, 2013","Saturday, March 30, 2013",SO55256,331,562,4,1430.442
2065,"Tuesday, April 16, 2013","Saturday, March 30, 2013",SO55256,331,563,4,1430.442
2066,"Wednesday, April 17, 2013","Saturday, March 30, 2013",SO55276,205,561,4,1430.442
2067,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57135,541,588,4,461.694
2068,"Monday, June 17, 2013","Thursday, May 30, 2013",SO58906,149,590,4,461.694
2069,"Saturday, June 15, 2013","Thursday, May 30, 2013",SO58956,48,562,4,1430.442
2070,"Tuesday, August 20, 2013","Wednesday, July 31, 2013",SO63266,352,588,4,461.694
2071,"Thursday, December 12, 2013","Friday, November 29, 2013",SO71896,648,590,4,461.694
2072,"Sunday, May 8, 2011","Sunday, May 1, 2011",SO44525,569,332,4,419.459
2073,"Monday, April 11, 2011","Thursday, March 31, 2011",SO44306,423,332,4,419.459
2074,"Sunday, May 8, 2011","Sunday, May 1, 2011",SO44515,107,328,4,419.459
2075,"Monday, August 8, 2011","Monday, August 1, 2011",SO45275,531,328,4,419.459
2076,"Thursday, September 8, 2011","Monday, August 29, 2011",SO45536,273,338,4,419.459
2077,"Thursday, October 20, 2011","Thursday, September 29, 2011",SO45786,514,334,4,419.459
2078,"Sunday, October 9, 2011","Thursday, September 29, 2011",SO45795,670,336,4,419.459
2079,"Tuesday, November 8, 2011","Saturday, October 29, 2011",SO46055,527,328,4,419.459
2080,"Thursday, November 17, 2011","Saturday, October 29, 2011",SO46076,167,338,4,419.459
2081,"Monday, November 14, 2011","Saturday, October 29, 2011",SO46086,84,332,4,419.459
2082,"Sunday, November 13, 2011","Saturday, October 29, 2011",SO46095,342,332,4,419.459
2083,"Thursday, November 10, 2011","Saturday, October 29, 2011",SO46095,342,328,4,419.459
2084,"Tuesday, December 20, 2011","Tuesday, November 29, 2011",SO46355,647,328,4,419.459
2085,"Tuesday, December 6, 2011","Tuesday, November 29, 2011",SO46356,91,334,4,419.459
2086,"Friday, December 16, 2011","Tuesday, November 29, 2011",SO46385,54,328,4,419.459
2087,"Saturday, January 7, 2012","Thursday, December 29, 2011",SO46625,475,356,4,1242.852
2088,"Saturday, January 14, 2012","Thursday, December 29, 2011",SO46655,414,356,4,1242.852
2089,"Friday, March 9, 2012","Wednesday, February 29, 2012",SO47365,678,356,4,1242.852
2090,"Monday, March 12, 2012","Wednesday, February 29, 2012",SO47396,586,352,4,1242.852
2091,"Wednesday, March 14, 2012","Wednesday, February 29, 2012",SO47435,75,356,4,1242.852
2092,"Sunday, April 15, 2012","Friday, March 30, 2012",SO47676,437,352,4,1242.852
2093,"Friday, April 20, 2012","Friday, March 30, 2012",SO47696,245,352,4,1242.852
2094,"Saturday, April 7, 2012","Friday, March 30, 2012",SO47706,414,352,4,1242.852
2095,"Friday, May 18, 2012","Monday, April 30, 2012",SO48076,642,352,4,1242.852
2096,"Monday, June 11, 2012","Wednesday, May 30, 2012",SO48375,75,352,4,1242.852
2097,"Sunday, June 10, 2012","Wednesday, May 30, 2012",SO48395,585,356,4,1242.852
2098,"Monday, August 20, 2012","Tuesday, July 31, 2012",SO49095,697,356,4,1242.852
2099,"Friday, November 9, 2012","Sunday, October 28, 2012",SO50195,653,352,4,1242.852
2100,"Thursday, December 6, 2012","Wednesday, November 28, 2012",SO50676,497,356,4,1242.852
2101,"Monday, December 10, 2012","Wednesday, November 28, 2012",SO50756,585,356,4,1242.852
2102,"Friday, March 16, 2012","Wednesday, February 29, 2012",SO47396,586,354,4,1242.852
3336,"Thursday, May 12, 2011","Sunday, May 1, 2011",SO44563,433,311,4,2146.962
3337,"Saturday, August 13, 2011","Monday, August 1, 2011",SO45336,326,346,4,2039.994
3338,"Friday, November 18, 2011","Saturday, October 29, 2011",SO46105,218,215,4,20.187
3339,"Thursday, January 12, 2012","Thursday, December 29, 2011",SO46643,290,407,4,65.602
3340,"Sunday, February 19, 2012","Sunday, January 29, 2012",SO46973,289,470,4,22.794
3341,"Wednesday, May 16, 2012","Monday, April 30, 2012",SO48001,127,469,4,22.794
3342,"Monday, May 21, 2012","Monday, April 30, 2012",SO48079,433,337,4,469.794
3343,"Tuesday, June 12, 2012","Wednesday, May 30, 2012",SO48347,254,360,4,1229.459
3344,"Sunday, June 17, 2012","Wednesday, May 30, 2012",SO48390,235,325,4,469.794
3345,"Friday, July 13, 2012","Saturday, June 30, 2012",SO48741,290,327,4,469.794
3346,"Saturday, August 18, 2012","Tuesday, July 31, 2012",SO49167,218,325,4,469.794
3347,"Tuesday, October 16, 2012","Friday, September 28, 2012",SO49829,253,433,4,324.453
3348,"Wednesday, December 19, 2012","Wednesday, November 28, 2012",SO50693,254,470,4,22.794
3349,"Monday, February 11, 2013","Monday, January 28, 2013",SO51712,361,222,4,20.994
3350,"Saturday, February 9, 2013","Monday, January 28, 2013",SO51728,2,484,4,4.77
3351,"Saturday, February 9, 2013","Monday, January 28, 2013",SO51830,433,418,4,356.898
3352,"Sunday, March 10, 2013","Thursday, February 28, 2013",SO53457,272,355,4,1391.994
3353,"Thursday, March 21, 2013","Thursday, February 28, 2013",SO53613,109,472,4,38.1
3354,"Saturday, May 11, 2013","Tuesday, April 30, 2013",SO57026,361,567,4,445.41
3355,"Sunday, June 9, 2013","Thursday, May 30, 2013",SO58963,254,597,4,323.994
3356,"Sunday, July 21, 2013","Sunday, June 30, 2013",SO61195,290,382,4,672.294
3357,"Monday, October 14, 2013","Sunday, September 29, 2013",SO67294,290,384,4,672.294
3358,"Monday, October 7, 2013","Sunday, September 29, 2013",SO67315,668,547,4,48.594
3359,"Saturday, November 9, 2013","Tuesday, October 29, 2013",SO69406,361,484,4,4.77
3360,"Thursday, December 19, 2013","Friday, November 29, 2013",SO71836,254,533,4,149.874
3361,"Saturday, December 14, 2013","Friday, November 29, 2013",SO71886,109,217,4,20.994
3362,"Wednesday, December 11, 2013","Friday, November 29, 2013",SO71835,621,556,4,105.294
3363,"Monday, December 9, 2013","Friday, November 29, 2013",SO71836,254,532,4,149.874
3364,"Wednesday, December 18, 2013","Friday, November 29, 2013",SO71836,254,525,4,158.43
3365,"Monday, February 13, 2012","Sunday, January 29, 2012",SO47066,218,373,4,1308.938
3366,"Friday, December 6, 2013","Friday, November 29, 2013",SO71835,621,561,4,1430.442
3367,"Saturday, December 14, 2013","Friday, November 29, 2013",SO71836,254,588,4,461.694
3368,"Tuesday, November 8, 2011","Saturday, October 29, 2011",SO46105,218,336,4,419.459
3369,"Sunday, May 12, 2013","Tuesday, April 30, 2013",SO57026,361,225,4,5.394
3370,"Thursday, January 5, 2012","Thursday, December 29, 2011",SO46646,325,456,4,44.994
3371,"Sunday, December 8, 2013","Friday, November 29, 2013",SO71836,254,290,4,818.7
3372,"Tuesday, January 10, 2012","Thursday, December 29, 2011",SO46646,325,470,4,22.794
3373,"Monday, January 16, 2012","Thursday, December 29, 2011",SO46646,325,469,4,22.794
3374,"Tuesday, February 7, 2012","Sunday, January 29, 2012",SO46976,2,469,4,22.794
3375,"Monday, November 12, 2012","Sunday, October 28, 2012",SO50216,2,469,4,22.794
3376,"Wednesday, May 15, 2013","Tuesday, April 30, 2013",SO57026,361,491,4,32.394
3377,"Tuesday, May 21, 2013","Tuesday, April 30, 2013",SO57026,361,490,4,32.394
3378,"Saturday, December 7, 2013","Friday, November 29, 2013",SO71886,109,491,4,32.394
3379,"Friday, May 17, 2013","Tuesday, April 30, 2013",SO57026,361,234,4,29.994
3380,"Sunday, February 19, 2012","Sunday, January 29, 2012",SO46976,2,233,4,28.84
3381,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57136,433,606,4,323.994
3382,"Tuesday, July 9, 2013","Sunday, June 30, 2013",SO61266,668,606,4,323.994
3383,"Friday, December 13, 2013","Friday, November 29, 2013",SO71836,254,355,4,1391.994
3384,"Friday, December 6, 2013","Friday, November 29, 2013",SO71836,254,593,4,112.998
3385,"Tuesday, December 17, 2013","Friday, November 29, 2013",SO71836,254,594,4,112.998
3386,"Saturday, December 7, 2013","Friday, November 29, 2013",SO71886,109,594,4,112.998
3387,"Wednesday, February 8, 2012","Sunday, January 29, 2012",SO47066,218,385,4,600.263
3388,"Friday, August 17, 2012","Tuesday, July 31, 2012",SO49136,343,385,4,600.263
3389,"Wednesday, August 15, 2012","Tuesday, July 31, 2012",SO49136,343,422,4,67.539
3390,"Wednesday, January 16, 2013","Friday, December 28, 2012",SO51146,505,522,4,23.484
